club_id,club_name,club_name_ascii,league,country,city,stadium,city_lat,city_lon,city_source_url,city_geo_source,city_match_confidence,manual_review_flag,notes,city_key,city_review_notes
c_pari_nizhny_novgorod_1b7306d2,FC Pari Nizhny Novgorod,FC Pari Nizhny Novgorod,Russian First League,Russia,Nizhny Novgorod,Nizhny Novgorod Stadium,56.32867,44.00205,https://www.geonames.org/520555,geonames_searchJSON,low,False,,russia__nizhny-novgorod__69a014ea,GeoNames name_equals match; selected 'Nizhniy Novgorod'; admin 'Нижегородская Область'; feature PPLA; population 1259013; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_paris_fc_4acde809,Paris FC,Paris FC,Ligue 1,France,Paris,Stade Jean-Bouin (Paris),48.85341,2.3488,https://www.geonames.org/2988507,geonames_searchJSON,high,False,,france__paris__24e72152,GeoNames name_equals match; selected 'Paris'; admin 'Île-de-France'; feature PPLC; population 2138551; 4.5 km from trusted local centroid; top-vs-next score margin 189.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_paris_saint_germain_e38062ac,Paris Saint-Germain FC,Paris Saint-Germain FC,Ligue 1,France,Paris,Parc des Princes,48.85341,2.3488,https://www.geonames.org/2988507,geonames_searchJSON,high,False,,france__paris__24e72152,GeoNames name_equals match; selected 'Paris'; admin 'Île-de-France'; feature PPLC; population 2138551; 4.5 km from trusted local centroid; top-vs-next score margin 189.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_parma_9553b2a1,Parma,Parma,Serie A,Italy,Parma,Stadio Ennio Tardini,44.79935,10.32618,https://www.geonames.org/3171457,geonames_searchJSON,high,False,,italy__parma__f1a347d0,GeoNames name_equals match; selected 'Parma'; admin 'Emilia-Romagna'; feature PPLA2; population 198292; 1.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_pec_zwolle_79d3df3c,PEC Zwolle,PEC Zwolle,Eredivisie,Netherlands,Zwolle,MAC3PARK stadion,52.5125,6.09444,https://www.geonames.org/2743477,geonames_searchJSON,high,False,,netherlands__zwolle__f950d1cb,GeoNames name_equals match; selected 'Zwolle'; admin 'Overijssel'; feature PPLA; population 129840; 1.9 km from trusted local centroid; top-vs-next score margin 33.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_persepolis_5a29c9d4,Persepolis,Persepolis,Persian Gulf Pro League,Iran,Tehran,Azadi Stadium,35.69439,51.42151,https://www.geonames.org/112931,geonames_searchJSON,high,False,,iran__tehran__dbef9c9d,GeoNames name_equals match; selected 'Tehran'; admin 'استان تهران'; feature PPLC; population 7153309; 13.6 km from trusted local centroid; top-vs-next score margin 27.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_peterborough_united_fc1a3742,Peterborough United F.C.,Peterborough United F.C.,EFL League One,England,Peterborough,London Road Stadium,52.57364,-0.24777,https://www.geonames.org/2640354,geonames_searchJSON,high,False,,england__peterborough__0357146e,GeoNames name_equals match; selected 'Peterborough'; admin 'England'; feature PPLA2; population 163379; 1.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_philadelphia_union_e87259be,Philadelphia Union,Philadelphia Union,Major League Soccer,United States,Chester,Subaru Park,39.84753,-75.35785,https://www.geonames.org/4557137,geonames_searchJSON,high,False,,united-states__chester__0e53c983,GeoNames name_equals match; selected 'Chester'; admin 'Pennsylvania'; feature PPL; population 34092; 2.5 km from trusted local centroid; top-vs-next score margin 47.8; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_pisa_758b9ea7,Pisa SC,Pisa SC,Serie B,Italy,Pisa,Arena Garibaldi – Stadio Romeo Anconetani,43.70853,10.4036,https://www.geonames.org/3170647,geonames_searchJSON,high,False,,italy__pisa__725b0076,GeoNames name_equals match; selected 'Pisa'; admin 'Toscana'; feature PPLA2; population 109960; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_plaza_amador_6faeaf34,Plaza Amador,Plaza Amador,Liga Panameña de Fútbol,Panama,Panama City,Estadio Rommel Fernández,8.9936,-79.51973,https://www.geonames.org/3703443,geonames_searchJSON,low,False,,panama__panama-city__897f9f0a,GeoNames name_equals match; selected 'Panamá'; admin 'Panamá'; feature PPLC; population 408168; 7.2 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_pogon_szczecin_1d372b0b,Pogoń Szczecin,Pogon Szczecin,Ekstraklasa,Poland,Szczecin,Florian Krygier Municipal Stadium,53.42894,14.55302,https://www.geonames.org/3083829,geonames_searchJSON,high,False,,poland__szczecin__4cc3ea50,GeoNames name_equals match; selected 'Szczecin'; admin 'województwo zachodniopomorskie'; feature PPLA; population 395513; 2.4 km from trusted local centroid; top-vs-next score margin 100.8; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_polokwane_city_006c1372,Polokwane City,Polokwane City,Premier Soccer League,South Africa,Polokwane,Peter Mokaba Stadium,-23.90449,29.46885,https://www.geonames.org/965289,geonames_searchJSON,high,False,,south-africa__polokwane__b8c91429,GeoNames name_equals match; selected 'Polokwane'; admin 'ILimpopo'; feature PPLA; population 272461; 2.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_port_fc_fe67c888,Port FC,Port FC,Thai League 2,Thailand,Bangkok,PAT Stadium,13.75398,100.50144,https://www.geonames.org/1609350,geonames_searchJSON,high,False,,thailand__bangkok__d1966bef,GeoNames name_equals match; selected 'Bangkok'; admin 'กรุงเทพฯ'; feature PPLC; population 5104476; 7.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_port_vale_8b7668ca,Port Vale F.C.,Port Vale F.C.,EFL League Two,England,Burslem,Vale Park,53.04476,-2.19704,https://www.geonames.org/2654225,geonames_searchJSON,high,False,,england__burslem__bc192382,GeoNames name_equals match; selected 'Burslem'; admin 'England'; feature PPL; 0.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_portland_timbers_8e92581e,Portland Timbers,Portland Timbers,Major League Soccer,United States,Portland,Providence Park,45.52345,-122.67621,https://www.geonames.org/5746545,geonames_searchJSON,high,False,,united-states__portland__1456a6d9,GeoNames name_equals match; selected 'Portland'; admin 'Oregon'; feature PPLA2; population 652503; 1.2 km from trusted local centroid; top-vs-next score margin 83.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_porto_09de765a,Porto,Porto,Liga Portugal,Portugal,Campanhã,Estádio do Dragão,41.15706,-8.57466,https://www.geonames.org/2741667,geonames_searchJSON,high,False,,portugal__campanha__d32ffe1a,GeoNames name_equals match; selected 'Campanhã'; admin 'Porto'; feature PPL; population 29666; 0.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_portsmouth_0f979b99,Portsmouth F.C.,Portsmouth F.C.,EFL Championship,England,Portsmouth,Fratton Park,50.79899,-1.09125,https://www.geonames.org/2639996,geonames_searchJSON,high,False,,england__portsmouth__e80da507,GeoNames name_equals match; selected 'Portsmouth'; admin 'England'; feature PPLA2; population 208100; 1.9 km from trusted local centroid; top-vs-next score margin 99.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_psv_eindhoven_143e5a85,PSV Eindhoven,PSV Eindhoven,Eredivisie,Netherlands,Eindhoven,Philips Stadion,51.44083,5.47778,https://www.geonames.org/2756253,geonames_searchJSON,high,False,Merged aliases/source variants: PSV Eindhoven; PSV.,netherlands__eindhoven__fc78510b,GeoNames name_equals match; selected 'Eindhoven'; admin 'Noord-Brabant'; feature PPL; population 235691; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_puerto_cabello_c8843033,Academia Puerto Cabello,Academia Puerto Cabello,Liga FUTVE,Venezuela,Puerto Cabello,Complejo Deportivo Socialista,10.47306,-68.0125,https://www.geonames.org/3629706,geonames_searchJSON,high,False,,venezuela__puerto-cabello__4fadd29e,GeoNames name_equals match; selected 'Puerto Cabello'; admin 'Estado Carabobo'; feature PPLA2; population 174000; top-vs-next score margin 24.7; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_pumas_unam_e7fbb47a,Pumas UNAM,Pumas UNAM,Liga MX,Mexico,Ciudad Universitaria,Universitary Olympic Stadium,19.32312,-99.18495,https://www.geonames.org/3530583,geonames_searchJSON,medium,False,Merged aliases/source variants: Pumas UNAM; Pumas.,mexico__ciudad-universitaria__5b9c5f0d,GeoNames name_equals match; selected 'Ciudad Universitaria'; admin 'Ciudad de México'; feature PPLX; 1.2 km from trusted local centroid; top-vs-next score margin 10.0; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_puskas_akademia_2653805d,Puskás Akadémia FC,Puskas Akademia FC,Nemzeti Bajnokság I,Hungary,Felcsút,Pancho Aréna,47.45797,18.58626,https://www.geonames.org/3052977,geonames_searchJSON,high,False,,hungary__felcsut__e8545bc8,GeoNames name_equals match; selected 'Felcsút'; admin 'Fejér megye'; feature PPL; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_pyramids_fc_7ade8ddc,Pyramids FC,Pyramids FC,Egyptian Premier League,Egypt,Cairo,30 June Stadium,30.06263,31.24967,https://www.geonames.org/360630,geonames_searchJSON,high,False,Merged aliases/source variants: Pyramids FC; Pyramids.,egypt__cairo__f51a7213,GeoNames name_equals match; selected 'Cairo'; admin 'القاهرة'; feature PPLC; population 9606916; 12.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_qatar_sc_fd8bd006,Qatar SC,Qatar SC,Qatar Stars League,Qatar,Doha,Suheim bin Hamad Stadium,25.28545,51.53096,https://www.geonames.org/290030,geonames_searchJSON,high,False,,qatar__doha__d0c76c19,GeoNames name_equals match; selected 'Doha'; admin 'بَلَدِيَّة اَلدَّوْحَة'; feature PPLC; population 344939; 5.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_racing_genk_584dd89f,Racing Genk,Racing Genk,Belgian Pro League,Belgium,Genk,Cegeka Arena,50.965,5.50082,https://www.geonames.org/2797670,geonames_searchJSON,high,False,,belgium__genk__27fe367c,GeoNames name_equals match; selected 'Genk'; admin 'Vlaanderen'; feature PPL; population 63666; 5.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_racing_santander_99beb36e,Racing Santander,Racing Santander,La Liga,Spain,Santander,Campos de Sport de El Sardinero,43.46589,-3.80493,https://www.geonames.org/3109718,geonames_searchJSON,high,False,,spain__santander__2675ae27,GeoNames name_equals match; selected 'Santander'; admin 'Cantabria'; feature PPLA; population 173635; 1.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_raja_casablanca_f3222cae,Raja CA,Raja CA,Botola Pro,Morocco,Casablanca,Stade Mohammed V,33.58831,-7.61138,https://www.geonames.org/2553604,geonames_searchJSON,high,False,,morocco__casablanca__ac36f955,GeoNames name_equals match; selected 'Casablanca'; admin 'الدار البيضاء - سطات'; feature PPLA; population 3665954; 3.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_randers_fc_3128e118,Randers FC,Randers FC,Danish Superliga,Denmark,Randers,Randers Stadium,56.4607,10.03639,https://www.geonames.org/2615006,geonames_searchJSON,high,False,,denmark__randers__4bf26efc,GeoNames name_equals match; selected 'Randers'; admin 'Region Midtjylland'; feature PPLA2; population 62802; 1.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_rangers_8ee581e0,Rangers F.C.,Rangers F.C.,Scottish Premiership,Scotland,Glasgow,Ibrox Stadium,55.86515,-4.25763,https://www.geonames.org/2648579,geonames_searchJSON,high,False,Step 5 manual correction: Lawrence Shankland reassigned from source-listed Hearts to Rangers F.C. Step 5 manual review canonical rename from 'Rangers' to 'Rangers F.C.'.,scotland__glasgow__4d9f298b,GeoNames name_equals match; selected 'Glasgow'; admin 'Scotland'; feature PPLA2; population 626410; 1.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_rayo_vallecano_bb03fdc6,Rayo Vallecano,Rayo Vallecano,La Liga,Spain,Madrid,Vallecas Stadium,40.4165,-3.70256,https://www.geonames.org/3117735,geonames_searchJSON,high,False,,spain__madrid__5681c685,GeoNames name_equals match; selected 'Madrid'; admin 'Madrid'; feature PPLC; population 3255944; 4.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_rb_leipzig_e10cc5a3,RB Leipzig,RB Leipzig,Bundesliga,Germany,Leipzig,Red Bull Arena (Leipzig),51.33962,12.37129,https://www.geonames.org/2879139,geonames_searchJSON,high,False,,germany__leipzig__03adfe78,GeoNames name_equals match; selected 'Leipzig'; admin 'Sachsen'; feature PPLA3; population 504971; 1.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_rb_salzburg_64bce3ab,RB Salzburg,RB Salzburg,Austrian Football Bundesliga,Austria,Wals-Siezenheim,Red Bull Arena,47.78333,12.96667,https://www.geonames.org/2761941,geonames_searchJSON,low,False,,austria__wals-siezenheim__dd26f0f9,GeoNames returned no populated-place matches for this city-country query. NOTE: Manually added coordinates and link.
c_real_betis_c81a1b80,Real Betis,Real Betis,La Liga,Spain,Seville,Estadio de La Cartuja,37.38283,-5.97317,https://www.geonames.org/2510911,geonames_searchJSON,low,False,,spain__seville__c64708a7,GeoNames name_equals match; selected 'Sevilla'; admin 'Andalucía'; feature PPLA; population 686741; 1.4 km from trusted local centroid; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_real_madrid_abbd0333,Real Madrid,Real Madrid,La Liga,Spain,Madrid,Bernabéu,40.4165,-3.70256,https://www.geonames.org/3117735,geonames_searchJSON,high,False,,spain__madrid__5681c685,GeoNames name_equals match; selected 'Madrid'; admin 'Madrid'; feature PPLC; population 3255944; 4.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_real_oviedo_11854497,Real Oviedo,Real Oviedo,LaLiga 2,Spain,Oviedo,Carlos Tartiere Stadium,43.36029,-5.84476,https://www.geonames.org/3114711,geonames_searchJSON,high,False,,spain__oviedo__8ce4e6b2,GeoNames name_equals match; selected 'Oviedo'; admin 'Asturias'; feature PPLA; population 220027; 2.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
