club_id,club_name,club_name_ascii,qid,search_query,search_rank,search_label,search_description,wikidata_id,detail_status,wikidata_url,wikidata_label,wikidata_description,instance_of,country,league,stadium_wikidata_id,stadium,city,stadium_lat,stadium_lon,club_lat,club_lon,wikipedia_url,candidate_score
c_lugano_b8a83086,Lugano,Lugano,Q660612,Lugano,3,Lugano District,"district, including, but not limited to, the city of Lugano, in the Swiss canton of Ticino",Q660612,ok,https://www.wikidata.org/wiki/Q660612,Lugano District,"district, including, but not limited to, the city of Lugano, in the Swiss canton of Ticino",district in Switzerland,Switzerland,,,,,,,46.0,8.95,https://en.wikipedia.org/wiki/Lugano_District,23
c_lugano_b8a83086,Lugano,Lugano,Q174946,Lugano,8,Lugano railway station,railway station in the Swiss city of Lugano,Q174946,ok,https://www.wikidata.org/wiki/Q174946,Lugano railway station,railway station in the Swiss city of Lugano,railway station,Switzerland,,,,,,,46.00551,8.946878055,https://en.wikipedia.org/wiki/Lugano_railway_station,11
c_lyon_8ff8803d,Lyon,Lyon,Q704,Lyon,3,Olympique Lyonnais,"association football club in Lyon, France",Q704,ok,https://www.wikidata.org/wiki/Q704,Olympique Lyonnais,"association football club in Lyon, France",association football club,France,Ligue 1,Q8507,Parc Olympique Lyonnais,Décines-Charpieu,45.765224,4.982131,,,https://en.wikipedia.org/wiki/Olympique_Lyonnais,86
c_lyon_8ff8803d,Lyon,Lyon,Q30102635,Lyon,2,Lyon,family name,Q30102635,ok,https://www.wikidata.org/wiki/Q30102635,Lyon,family name,family name,,,,,,,,,,https://en.wikipedia.org/wiki/Lyon_(surname),81
c_lyon_8ff8803d,Lyon,Lyon,Q456,Lyon,1,Lyon,city of France,Q456,ok,https://www.wikidata.org/wiki/Q456,Lyon,city of France,commune of France,France,,,,,,,45.7675,4.835,https://en.wikipedia.org/wiki/Lyon,69
c_lyon_8ff8803d,Lyon,Lyon,Q27597451,Lyon,5,Lyon,badminton player,Q27597451,ok,https://www.wikidata.org/wiki/Q27597451,Lyon,badminton player,human,,,,,,,,,,,53
c_lyon_8ff8803d,Lyon,Lyon,Q16931637,Lyon,7,Lyons,family name,Q16931637,ok,https://www.wikidata.org/wiki/Q16931637,Lyons,family name,family name,,,,,,,,,,https://en.wikipedia.org/wiki/Lyons_(surname),46
c_lyon_8ff8803d,Lyon,Lyon,Q2664959,Lyon,9,Lyonia,genus of plants,Q2664959,ok,https://www.wikidata.org/wiki/Q2664959,Lyonia,genus of plants,taxon,,,,,,,,,,https://en.wikipedia.org/wiki/Lyonia_(plant),41
c_lyon_8ff8803d,Lyon,Lyon,Q208151,Lyon,6,León,"colonial city and capital of León Department, Nicaragua",Q208151,ok,https://www.wikidata.org/wiki/Q208151,León,"colonial city and capital of León Department, Nicaragua",municipality of Nicaragua,Nicaragua,,,,,,,12.434825,-86.878833333,"https://en.wikipedia.org/wiki/Le%C3%B3n,_Nicaragua",28
c_lyon_8ff8803d,Lyon,Lyon,Q6709611,Lyon,4,Lyon-Meudon Extragalactic Database,astronomical catalogue,Q6709611,ok,https://www.wikidata.org/wiki/Q6709611,Lyon-Meudon Extragalactic Database,astronomical catalogue,database,,,,,,,,,,https://en.wikipedia.org/wiki/Lyon-Meudon_Extragalactic_Database,18
c_lyon_8ff8803d,Lyon,Lyon,Q115476,Lyon,10,Lyons-la-Forêt,"commune in Eure, France",Q115476,ok,https://www.wikidata.org/wiki/Q115476,Lyons-la-Forêt,"commune in Eure, France",commune of France,France,,,,,,,49.399444444,1.476111111,https://en.wikipedia.org/wiki/Lyons-la-For%C3%AAt,12
c_lyon_8ff8803d,Lyon,Lyon,Q3290305,Lyon,8,"Marcus Ward Lyon, Jr.","U.S. mammalogist, bacteriologist, and pathologist (1875–1942)",Q3290305,ok,https://www.wikidata.org/wiki/Q3290305,"Marcus Ward Lyon, Jr.","U.S. mammalogist, bacteriologist, and pathologist (1875–1942)",human,,,,,,,,,,https://en.wikipedia.org/wiki/Marcus_Ward_Lyon_Jr.,1
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q2129100,Maccabi Haifa,1,Maccabi Haifa F.C.,association football club in Israel,Q2129100,ok,https://www.wikidata.org/wiki/Q2129100,Maccabi Haifa F.C.,association football club in Israel,association football club,Israel,Israeli Premier League,Q2899864,Sammy Ofer Stadium,Haifa,32.783111111,34.965166666,,,https://en.wikipedia.org/wiki/Maccabi_Haifa_F.C.,100
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q206766,Maccabi Haifa,4,Maccabi Haïfa,Israeli multi-sport club,Q206766,ok,https://www.wikidata.org/wiki/Q206766,Maccabi Haïfa,Israeli multi-sport club,sports club,,,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Haifa,100
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q70741390,Maccabi Haifa,3,Maccabi Haifa,women's volleyball club,Q70741390,ok,https://www.wikidata.org/wiki/Q70741390,Maccabi Haifa,women's volleyball club,volleyball team,Israel,,,,,,,,,,90
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q2565235,Maccabi Haifa,2,Maccabi Haifa B.C.,"basketball team in Haifa, Israel",Q2565235,ok,https://www.wikidata.org/wiki/Q2565235,Maccabi Haifa B.C.,"basketball team in Haifa, Israel",basketball team,Israel,Liga Leumit,Q2900856,Romema Arena,Haifa,32.787672,34.997078,,,https://en.wikipedia.org/wiki/Maccabi_Haifa_B.C.,88
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q6722838,Maccabi Haifa,5,Maccabi Haifa,,Q6722838,ok,https://www.wikidata.org/wiki/Q6722838,Maccabi Haifa,,,,,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Haifa_(weightlifting),78
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q130481706,Maccabi Haifa,6,Maccabi Haifa,,Q130481706,ok,https://www.wikidata.org/wiki/Q130481706,Maccabi Haifa,,volleyball team,Israel,,,,,,,,,,72
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q20988701,Maccabi Haifa,7,Maccabi Haifa F.C. (women),Israel women's football club,Q20988701,ok,https://www.wikidata.org/wiki/Q20988701,Maccabi Haifa F.C. (women),Israel women's football club,women's association football team,Israel,,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Haifa_F.C._(women),70
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q24911900,Maccabi Haifa football club,3,2016–17 Maccabi Haifa F.C. season,season of football team,Q24911900,ok,https://www.wikidata.org/wiki/Q24911900,2016–17 Maccabi Haifa F.C. season,season of football team,association football team season,Israel,,,,,,,,,https://en.wikipedia.org/wiki/2016%E2%80%9317_Maccabi_Haifa_F.C._season,66
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q20311835,Maccabi Haifa football club,4,2015–16 Maccabi Haifa F.C. season,season of football team,Q20311835,ok,https://www.wikidata.org/wiki/Q20311835,2015–16 Maccabi Haifa F.C. season,season of football team,association football team season,Israel,,,,,,,,,https://en.wikipedia.org/wiki/2015%E2%80%9316_Maccabi_Haifa_F.C._season,65
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q4623871,Maccabi Haifa football club,5,2011–12 Maccabi Haifa F.C. season,season of football team,Q4623871,ok,https://www.wikidata.org/wiki/Q4623871,2011–12 Maccabi Haifa F.C. season,season of football team,association football team season,Israel,,,,,,,,,https://en.wikipedia.org/wiki/2011%E2%80%9312_Maccabi_Haifa_F.C._season,64
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q16955675,Maccabi Haifa football club,6,2013–14 Maccabi Haifa F.C. season,season of football team,Q16955675,ok,https://www.wikidata.org/wiki/Q16955675,2013–14 Maccabi Haifa F.C. season,season of football team,association football team season,Israel,,,,,,,,,https://en.wikipedia.org/wiki/2013%E2%80%9314_Maccabi_Haifa_F.C._season,63
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q111179646,Maccabi Haifa,9,Maccabi Haifa W.B.C,,Q111179646,ok,https://www.wikidata.org/wiki/Q111179646,Maccabi Haifa W.B.C,,basketball team,Israel,Israeli Female Basketball Premier League,,,,,,,,,37
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q6722846,Maccabi Haifa football club,2,Maccabi Haifa F.C. in European football,wikimedia list article,Q6722846,ok,https://www.wikidata.org/wiki/Q6722846,Maccabi Haifa F.C. in European football,wikimedia list article,Wikimedia list article,,,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Haifa_F.C._in_European_football,36
c_maccabi_haifa_f1b6b507,Maccabi Haifa,Maccabi Haifa,Q6722843,Maccabi Haifa,10,Maccabi Haifa B.C. past roster,Wikimedia list article,Q6722843,ok,https://www.wikidata.org/wiki/Q6722843,Maccabi Haifa B.C. past roster,Wikimedia list article,Wikimedia list article,,,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Haifa_B.C._past_roster,33
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q223728,Maccabi Tel Aviv,1,Maccabi Tel Aviv F.C.,association football club in Israel,Q223728,ok,https://www.wikidata.org/wiki/Q223728,Maccabi Tel Aviv F.C.,association football club in Israel,association football club,Israel,Israeli Premier League,Q130150,Bloomfield Stadium,Tel Aviv,32.05173,34.76148,,,https://en.wikipedia.org/wiki/Maccabi_Tel_Aviv_F.C.,100
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q1389899,Maccabi Tel Aviv,3,Maccabi Tel Aviv,multi-sport club in Israel,Q1389899,ok,https://www.wikidata.org/wiki/Q1389899,Maccabi Tel Aviv,multi-sport club in Israel,multisports club,Israel,,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Tel_Aviv,100
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q7056148,Maccabi Tel Aviv,4,Maccabi Tel Aviv,handball team in Israel,Q7056148,ok,https://www.wikidata.org/wiki/Q7056148,Maccabi Tel Aviv,handball team in Israel,handball team,Israel,Israeli Handball League,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Tel_Aviv_(handball),94
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q819694,Maccabi Tel Aviv,2,Maccabi Tel Aviv B.C.,basketball club in Israel,Q819694,ok,https://www.wikidata.org/wiki/Q819694,Maccabi Tel Aviv B.C.,basketball club in Israel,basketball team,Israel,Israel Basketball Super League,Q781491,Menora Mivtachim Arena,Tel Aviv,32.060947,34.791333,,,https://en.wikipedia.org/wiki/Maccabi_Tel_Aviv_B.C.,89
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q24885800,Maccabi Tel Aviv football club,2,2016–17 Maccabi Tel Aviv F.C.,season of football team,Q24885800,ok,https://www.wikidata.org/wiki/Q24885800,2016–17 Maccabi Tel Aviv F.C.,season of football team,association football team season,Israel,,,,,,,,,https://en.wikipedia.org/wiki/2016%E2%80%9317_Maccabi_Tel_Aviv_F.C._season,74
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q20988704,Maccabi Tel Aviv,6,Maccabi Tel Aviv F.C. (women),Israel women's association football team,Q20988704,ok,https://www.wikidata.org/wiki/Q20988704,Maccabi Tel Aviv F.C. (women),Israel women's association football team,women's association football team,Israel,,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Tel_Aviv_F.C._(women),72
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q30647160,Maccabi Tel Aviv football club,3,2017–18 Maccabi Tel Aviv F.C. season,season of football team,Q30647160,ok,https://www.wikidata.org/wiki/Q30647160,2017–18 Maccabi Tel Aviv F.C. season,season of football team,association football team season,Israel,,,,,,,,,https://en.wikipedia.org/wiki/2017%E2%80%9318_Maccabi_Tel_Aviv_F.C._season,68
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q3841970,Maccabi Tel Aviv football club,4,2011–12 Maccabi Tel Aviv F.C. season,season of football team,Q3841970,ok,https://www.wikidata.org/wiki/Q3841970,2011–12 Maccabi Tel Aviv F.C. season,season of football team,association football team season,Israel,,,,,,,,,,62
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q6722875,Maccabi Tel Aviv,5,Maccabi Tel Aviv F.C. in international football,Israeli club in international football,Q6722875,ok,https://www.wikidata.org/wiki/Q6722875,Maccabi Tel Aviv F.C. in international football,Israeli club in international football,Wikimedia list article,,,,,,,,,,https://en.wikipedia.org/wiki/Maccabi_Tel_Aviv_F.C._in_international_football,48
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q113666864,Maccabi Tel Aviv,9,Maccabi Tel Aviv and Maccabi Jaffa Compete in Soccer,newsreel,Q113666864,ok,https://www.wikidata.org/wiki/Q113666864,Maccabi Tel Aviv and Maccabi Jaffa Compete in Soccer,newsreel,short film,,,,,,,,,,,21
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q113664645,Maccabi Tel Aviv,7,Maccabi Tel Aviv vs. Ignis Varese in FIBA European Cup Winners Cup Finals,newsreel,Q113664645,ok,https://www.wikidata.org/wiki/Q113664645,Maccabi Tel Aviv vs. Ignis Varese in FIBA European Cup Winners Cup Finals,newsreel,short film,,,,,,,,,,,0
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q113666406,Maccabi Tel Aviv,8,Maccabi Tel Aviv vs. Gießen in FIBA Champions Cup Quarter-Finals,newsreel,Q113666406,ok,https://www.wikidata.org/wiki/Q113666406,Maccabi Tel Aviv vs. Gießen in FIBA Champions Cup Quarter-Finals,newsreel,short film,,,,,,,,,,,0
c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv,Maccabi Tel Aviv,Q113663096,Maccabi Tel Aviv,10,Maccabi Tel Aviv and Spartak Brno Team From Czechoslovakia Compete in Basketball,newsreel,Q113663096,ok,https://www.wikidata.org/wiki/Q113663096,Maccabi Tel Aviv and Spartak Brno Team From Czechoslovakia Compete in Basketball,newsreel,short film,,,,,,,,,,,0
c_machida_zelvia_de40ad9f,Machida Zelvia,Machida Zelvia,Q1366905,Machida Zelvia,1,FC Machida Zelvia,Japanese football club,Q1366905,ok,https://www.wikidata.org/wiki/Q1366905,FC Machida Zelvia,Japanese football club,association football club,Japan,J1 League,Q6723564,Machida Athletic Stadium,Machida,35.5925,139.438889,,,https://en.wikipedia.org/wiki/FC_Machida_Zelvia,100
c_mainz_05_a2ff4aed,Mainz 05,Mainz 05,Q16525419,Mainz 05,3,1. FSV Mainz 05 II,association football club in Germany,Q16525419,ok,https://www.wikidata.org/wiki/Q16525419,1. FSV Mainz 05 II,association football club in Germany,men's association football team,Germany,3. Liga,Q835763,Stadion am Bruchweg,Hartenberg-Münchfeld,50.000833,8.245556,,,https://en.wikipedia.org/wiki/1._FSV_Mainz_05_II,89
c_mainz_05_a2ff4aed,Mainz 05,Mainz 05,Q105254,Mainz 05,1,1. FSV Mainz 05,Bundesliga football club in Germany,Q105254,ok,https://www.wikidata.org/wiki/Q105254,1. FSV Mainz 05,Bundesliga football club in Germany,nonprofit organization,Germany,Q82595,Q392494,Mewa Arena,Mainz,49.984167,8.224167,,,https://en.wikipedia.org/wiki/1._FSV_Mainz_05,83
c_mainz_05_a2ff4aed,Mainz 05,Mainz 05,Q97905884,Mainz 05,2,1. FSV Mainz 05,first men's team of 1. FSV Mainz 05,Q97905884,ok,https://www.wikidata.org/wiki/Q97905884,1. FSV Mainz 05,first men's team of 1. FSV Mainz 05,men's association football team,Germany,,,,,,,,,,66
c_mainz_05_a2ff4aed,Mainz 05,Mainz 05,Q62018651,Mainz 05,4,1.FSV Mainz 05 under 19,German youth football team,Q62018651,ok,https://www.wikidata.org/wiki/Q62018651,1.FSV Mainz 05 under 19,German youth football team,association football club,Germany,,,,,,,,,,64
c_malavan_5031d9ab,Malavan,Malavan,Q537201,Malavan,1,Malavan F.C.,association football club in Iran,Q537201,ok,https://www.wikidata.org/wiki/Q537201,Malavan F.C.,association football club in Iran,association football club,Iran,Persian Gulf Pro League,Q6320826,Sirous Ghayeghran Arena,Bandar-e Anzali,37.465615,49.455385,,,https://en.wikipedia.org/wiki/Malavan_F.C.,100
c_malavan_5031d9ab,Malavan,Malavan,Q106188862,Malavan,9,Malavan W.F.C,"women's football club from Bandar-e Anzali, Iran",Q106188862,ok,https://www.wikidata.org/wiki/Q106188862,Malavan W.F.C,"women's football club from Bandar-e Anzali, Iran",association football club,,,,,,,,,,https://en.wikipedia.org/wiki/Malavan_W.F.C.,81
c_malavan_5031d9ab,Malavan,Malavan,Q26933760,Malavan,10,Malavan Novin F.C.,Iranian football club,Q26933760,ok,https://www.wikidata.org/wiki/Q26933760,Malavan Novin F.C.,Iranian football club,association football club,Iran,Gilan Province league,,,,,,,,https://en.wikipedia.org/wiki/Malavan_Novin_F.C.,73
c_malavan_5031d9ab,Malavan,Malavan,Q5820317,Malavan,2,Malavan,"village in Fuman County, Gilan Province, Iran",Q5820317,ok,https://www.wikidata.org/wiki/Q5820317,Malavan,"village in Fuman County, Gilan Province, Iran",village,Iran,,,,,,,37.2439,49.3656,"https://en.wikipedia.org/wiki/Malavan,_Gilan",68
c_malavan_5031d9ab,Malavan,Malavan,Q16894528,Malavan,3,Malavan,"village in Jahrom County, Fars Province, Iran",Q16894528,ok,https://www.wikidata.org/wiki/Q16894528,Malavan,"village in Jahrom County, Fars Province, Iran",village,Iran,,,,,,,28.9817,53.0697,"https://en.wikipedia.org/wiki/Malavan,_Fars",67
c_malavan_5031d9ab,Malavan,Malavan,Q101192976,Malavan,6,Malavana,"electoral ward in Puthenvelikkara Grama panchayat, Kerala, India",Q101192976,ok,https://www.wikidata.org/wiki/Q101192976,Malavana,"electoral ward in Puthenvelikkara Grama panchayat, Kerala, India",ward,India,,,,,,,,,,44
c_malavan_5031d9ab,Malavan,Malavan,Q74460555,Malavan,4,Malavana,2001 film directed by Guido Giansoldati,Q74460555,ok,https://www.wikidata.org/wiki/Q74460555,Malavana,2001 film directed by Guido Giansoldati,film,,,,,,,,,,,26
c_malavan_5031d9ab,Malavan,Malavan,Q28404739,Malavan,7,Malavanitippa,"village in Kalla mandal, West Godavari district, Andhra Pradesh, India",Q28404739,ok,https://www.wikidata.org/wiki/Q28404739,Malavanitippa,"village in Kalla mandal, West Godavari district, Andhra Pradesh, India",village in India,India,,,,,,,16.455163,81.424808,https://en.wikipedia.org/wiki/Malavanitippa,24
c_malavan_5031d9ab,Malavan,Malavan,Q61375757,Malavan,8,Malavana,"village in Ernakulam District, Kerala, India",Q61375757,ok,https://www.wikidata.org/wiki/Q61375757,Malavana,"village in Ernakulam District, Kerala, India",village in India,India,,,,,,,,,,22
c_malavan_5031d9ab,Malavan,Malavan,Q123581177,Malavan,5,Malavanh Vongsouvath,researcher,Q123581177,ok,https://www.wikidata.org/wiki/Q123581177,Malavanh Vongsouvath,researcher,human,,,,,,,,,,,6
c_mallorca_283c2cf0,Mallorca,Mallorca,Q8835,Mallorca,2,RCD Mallorca,Spanish association football team,Q8835,ok,https://www.wikidata.org/wiki/Q8835,RCD Mallorca,Spanish association football team,association football club,Spain,LaLiga 2,Q276163,Estadi Mallorca Son Moix,Palma,39.59,2.63,,,https://en.wikipedia.org/wiki/RCD_Mallorca,100
c_mallorca_283c2cf0,Mallorca,Mallorca,Q8828,Mallorca,1,Mallorca,island in the Mediterranean Sea,Q8828,ok,https://www.wikidata.org/wiki/Q8828,Mallorca,island in the Mediterranean Sea,island,Spain,,,,,,,39.616666666,2.983333333,https://en.wikipedia.org/wiki/Mallorca,89
c_mallorca_283c2cf0,Mallorca,Mallorca,Q37479273,Mallorca,3,Mallorca,family name,Q37479273,ok,https://www.wikidata.org/wiki/Q37479273,Mallorca,family name,family name,,,,,,,,,,,75
c_mallorca_283c2cf0,Mallorca,Mallorca,Q6744260,Mallorca,9,Mallorca,"Vino de la Tierra, classification of Spanish wines with protected geographical indication",Q6744260,ok,https://www.wikidata.org/wiki/Q6744260,Mallorca,"Vino de la Tierra, classification of Spanish wines with protected geographical indication",classification of wine,Spain,,,,,,,,,https://en.wikipedia.org/wiki/Mallorca_(Vino_de_la_Tierra),75
c_mallorca_283c2cf0,Mallorca,Mallorca,Q24056286,Mallorca,8,Mallorca,painting by Leo Gestel (Stedelijk A 4521),Q24056286,ok,https://www.wikidata.org/wiki/Q24056286,Mallorca,painting by Leo Gestel (Stedelijk A 4521),painting,,,,,,,,,,,70
