club_id,wikidata_id,club_name,club_name_ascii,country,league,city,stadium,club_lat,club_lon,club_source_url,geo_source,manual_review_flag,notes,Unnamed: 14,Unnamed: 15,Unnamed: 16,player_count,candidate_score,search_query,search_rank,search_label,search_description,wikidata_url,wikidata_label,wikidata_description,instance_of,stadium_wikidata_id,stadium_lat,stadium_lon,wikipedia_url,detail_status,match_status,review_reason,coordinate_basis,geo_source_url,proposed_club_lat,proposed_club_lon,approved_wikidata_id,approved_stadium,approved_lat,approved_lon,approved_geo_source_url,manual_notes
c_palmeiras_a7b8813c,Q80964,Palmeiras,Palmeiras,Brazil,Campeonato Brasileiro Série A,Barra Funda District,Allianz Parque,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,7,90,Palmeiras,4,Sociedade Esportiva Palmeiras,Brazilian sports club,https://www.wikidata.org/wiki/Q80964,Sociedade Esportiva Palmeiras,Brazilian sports club,association football club,Q4788902,-23.527556,-46.678417,https://en.wikipedia.org/wiki/SE_Palmeiras,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q4788902,-23.527556,-46.678417,,,,,,
c_panathinaikos_36cb748c,Q4122219,Panathinaikos,Panathinaikos,Greece,Super League Greece,Athens Municipality,Apostolos Nikolaidis Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Panathinaikos,1,Panathinaikos F.C.,association football team in Greece,https://www.wikidata.org/wiki/Q4122219,Panathinaikos F.C.,association football team in Greece,association football club,Q620473,37.987169444,23.754194444,https://en.wikipedia.org/wiki/Panathinaikos_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q620473,37.987169444,23.754194444,,,,,,
c_paok_d88141c2,Q204888,PAOK,PAOK,Greece,Super League Greece,Thessaloniki Municipality,Toumba Stadium,,,,,FALSE,Merged aliases/source variants: PAOK; PAOK Salonika. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,PAOK,1,PAOK FC,Association football team in Greece,https://www.wikidata.org/wiki/Q204888,PAOK FC,Association football team in Greece,men's association football team,Q1141292,40.613839,22.972422,https://en.wikipedia.org/wiki/PAOK_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1141292,40.613839,22.972422,,,,,,
c_pari_nizhny_novgorod_1b7306d2,,Pari Nizhny Novgorod,Pari Nizhny Novgorod,,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,,,,,,,,,,,,,,,no_wikidata_candidates_found,No Wikidata candidates returned from search variants. Manual match required.,,,,,,,,,,
c_paris_fc_4acde809,Q1051013,Paris FC,Paris FC,France,Ligue 1,13th arrondissement of Paris,Stade Charléty,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Paris FC,1,Paris FC,football club in France,https://www.wikidata.org/wiki/Q1051013,Paris FC,football club in France,association football club,Q541391,48.81716,2.34511,https://en.wikipedia.org/wiki/Paris_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q541391,48.81716,2.34511,,,,,,
c_paris_saint_germain_e38062ac,Q483020,Paris Saint-Germain,Paris Saint-Germain,France,Ligue 1,16th arrondissement of Paris,Parc des Princes,,,,,TRUE,Merged aliases/source variants: Paris Saint-Germain; Paris Saint-Germian. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,12,100,Paris Saint-Germain,1,Paris Saint-Germain FC,"association football club in Paris, France having two UCL",https://www.wikidata.org/wiki/Q483020,Paris Saint-Germain FC,"association football club in Paris, France having two UCL",association football club,Q193431,48.84145,2.25305,https://en.wikipedia.org/wiki/Paris_Saint-Germain_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q193431,48.84145,2.25305,,,,,,
c_parma_9553b2a1,Q2693,Parma,Parma,Italy,Q15804,Parma,Stadio Ennio Tardini,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Parma football club,1,Parma Calcio 1913,"Italian professional football club based in Parma, Emilia-Romagna",https://www.wikidata.org/wiki/Q2693,Parma Calcio 1913,"Italian professional football club based in Parma, Emilia-Romagna",association football club,Q610546,44.794916666,10.338444444,https://en.wikipedia.org/wiki/Parma_Calcio_1913,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q610546,44.794916666,10.338444444,,,,,,
c_pec_zwolle_79d3df3c,Q269151,PEC Zwolle,PEC Zwolle,Netherlands,Eredivisie,Zwolle,MAC³PARK stadion,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,PEC Zwolle,1,PEC Zwolle,Dutch association football team from Zwolle,https://www.wikidata.org/wiki/Q269151,PEC Zwolle,Dutch association football team from Zwolle,association football club,Q1141104,52.517292,6.121911,https://en.wikipedia.org/wiki/PEC_Zwolle,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1141104,52.517292,6.121911,,,,,,
c_persepolis_5a29c9d4,Q242260,Persepolis,Persepolis,Iran,Persian Gulf Pro League,District 22,Azadi Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,7,100,Persepolis,1,Persepolis F.C.,Iranian professional football club,https://www.wikidata.org/wiki/Q242260,Persepolis F.C.,Iranian professional football club,association football club,Q653535,35.724417,51.275528,https://en.wikipedia.org/wiki/Persepolis_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q653535,35.724417,51.275528,,,,,,
c_peterborough_united_fc1a3742,Q19495,Peterborough United,Peterborough United,United Kingdom,EFL League One,City of Peterborough,London Road Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Peterborough United,1,Peterborough United F.C.,"association football club in Peterborough, England",https://www.wikidata.org/wiki/Q19495,Peterborough United F.C.,"association football club in Peterborough, England",association football club,Q1156350,52.564694,-0.240389,https://en.wikipedia.org/wiki/Peterborough_United_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1156350,52.564694,-0.240389,,,,,,
c_philadelphia_union_e87259be,Q689874,Philadelphia Union,Philadelphia Union,United States,Major League Soccer,Chester,Subaru Park,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Philadelphia Union,1,Philadelphia Union,"Major League Soccer club based in Chester, PA",https://www.wikidata.org/wiki/Q689874,Philadelphia Union,"Major League Soccer club based in Chester, PA",association football club,Q1637843,39.832222,-75.378889,https://en.wikipedia.org/wiki/Philadelphia_Union,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1637843,39.832222,-75.378889,,,,,,
c_pisa_758b9ea7,Q6496891,Pisa,Pisa,,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,81,Pisa,2,Pisa,genus of crustaceans,https://www.wikidata.org/wiki/Q6496891,Pisa,genus of crustaceans,taxon,,,,https://en.wikipedia.org/wiki/Pisa_(crab),ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_plaza_amador_6faeaf34,Q1871928,Plaza Amador,Plaza Amador,Panama,Liga Panameña de Fútbol,Panama City,Estadio Rommel Fernández,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Plaza Amador,1,Club Deportivo Plaza Amador,Panamanian football club,https://www.wikidata.org/wiki/Q1871928,Club Deportivo Plaza Amador,Panamanian football club,association football club,Q1369622,9.035833,-79.469444,https://en.wikipedia.org/wiki/C.D._Plaza_Amador,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1369622,9.035833,-79.469444,,,,,,
c_pogon_szczecin_1d372b0b,Q836991,Pogoń Szczecin,Pogon Szczecin,Poland,Ekstraklasa,Szczecin,Stadion Florian Kryger,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Pogoń Szczecin,1,Pogoń Szczecin,sports club in Poland,https://www.wikidata.org/wiki/Q836991,Pogoń Szczecin,sports club in Poland,association football club,Q1429583,53.43657611,14.51865806,https://en.wikipedia.org/wiki/Pogo%C5%84_Szczecin,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1429583,53.43657611,14.51865806,,,,,,
c_polokwane_city_006c1372,Q7225920,Polokwane City,Polokwane City,South Africa,Premier Soccer League,Polokwane,Peter Mokaba Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Polokwane City,1,Polokwane City F.C.,association football club,https://www.wikidata.org/wiki/Q7225920,Polokwane City F.C.,association football club,association football club,Q187042,-23.924689,29.468765,https://en.wikipedia.org/wiki/Polokwane_City_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q187042,-23.924689,29.468765,,,,,,
c_port_fc_fe67c888,Q580378,Port FC,Port FC,Thailand,Thai League 2,Bangkok,PAT Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Port FC,1,Port F.C.,Thai association football club,https://www.wikidata.org/wiki/Q580378,Port F.C.,Thai association football club,association football club,Q4925368,13.71515,100.559717,https://en.wikipedia.org/wiki/Port_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q4925368,13.71515,100.559717,,,,,,
c_port_vale_8b7668ca,Q48948,Port Vale,Port Vale,United Kingdom,EFL League Two,Burslem,Vale Park,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Port Vale,1,Port Vale F.C.,"association football club in Stoke-on-Trent, England",https://www.wikidata.org/wiki/Q48948,Port Vale F.C.,"association football club in Stoke-on-Trent, England",association football club,Q1724993,53.049722,-2.1925,https://en.wikipedia.org/wiki/Port_Vale_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1724993,53.049722,-2.1925,,,,,,
c_portland_timbers_8e92581e,Q1031200,Portland Timbers,Portland Timbers,United States,Major League Soccer,Portland,Providence Park,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Portland Timbers,1,Portland Timbers,"soccer club in Portland, Oregon, USA",https://www.wikidata.org/wiki/Q1031200,Portland Timbers,"soccer club in Portland, Oregon, USA",association football club,Q262291,45.521388888,-122.691666666,https://en.wikipedia.org/wiki/Portland_Timbers,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q262291,45.521388888,-122.691666666,,,,,,
c_porto_09de765a,Q128446,Porto,Porto,Portugal,Liga Portugal,Campanhã,Estádio do Dragão,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Porto,5,FC Porto,"professional association football club based in Porto, Portugal",https://www.wikidata.org/wiki/Q128446,FC Porto,"professional association football club based in Porto, Portugal",association football club,Q271454,41.161758,-8.583933,https://en.wikipedia.org/wiki/FC_Porto,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q271454,41.161758,-8.583933,,,,,,
c_portsmouth_0f979b99,Q19604,Portsmouth,Portsmouth,United Kingdom,EFL Championship,Portsmouth,Fratton Park,50.79638889,-1.06388889,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Portsmouth football club,1,Portsmouth F.C.,"association football club in Portsmouth, England",https://www.wikidata.org/wiki/Q19604,Portsmouth F.C.,"association football club in Portsmouth, England",association football club,Q619531,50.796388888,-1.063888888,https://en.wikipedia.org/wiki/Portsmouth_F.C.,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q619531,50.796388888,-1.063888888,,,,,,
c_psg_7fc479b7,Q483020,PSG,PSG,France,Ligue 1,16th arrondissement of Paris,Parc des Princes,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,4,84,PSG,1,Paris Saint-Germain FC,"association football club in Paris, France having two UCL",https://www.wikidata.org/wiki/Q483020,Paris Saint-Germain FC,"association football club in Paris, France having two UCL",association football club,Q193431,48.84145,2.25305,https://en.wikipedia.org/wiki/Paris_Saint-Germain_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q193431,48.84145,2.25305,,,,,,
c_psv_eindhoven_143e5a85,Q11938,PSV Eindhoven,PSV Eindhoven,Netherlands,Eredivisie,Eindhoven,Philips Stadion,,,,,FALSE,Merged aliases/source variants: PSV Eindhoven; PSV. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,9,100,PSV Eindhoven,1,PSV Eindhoven,"sports club from Eindhoven, the Netherlands",https://www.wikidata.org/wiki/Q11938,PSV Eindhoven,"sports club from Eindhoven, the Netherlands",association football club,Q500972,51.4417,5.4674,https://en.wikipedia.org/wiki/PSV_Eindhoven,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q500972,51.4417,5.4674,,,,,,
c_puerto_cabello_c8843033,Q122707917,Puerto Cabello,Puerto Cabello,,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,75,Puerto Cabello,3,Puerto Cabello,ship built in 1972,https://www.wikidata.org/wiki/Q122707917,Puerto Cabello,ship built in 1972,ship,,,,,ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_pumas_unam_e7fbb47a,Q1143000,Pumas UNAM,Pumas UNAM,Mexico,Liga MX,Ciudad Universitaria,Universitary Olympic Stadium,,,,,FALSE,Merged aliases/source variants: Pumas UNAM; Pumas. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,3,100,Pumas UNAM,1,Pumas UNAM,Mexican association football club,https://www.wikidata.org/wiki/Q1143000,Pumas UNAM,Mexican association football club,association football club,Q767558,19.331928,-99.192106,https://en.wikipedia.org/wiki/Pumas_UNAM,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q767558,19.331928,-99.192106,,,,,,
c_puskas_akademia_2653805d,Q1241654,Puskas Akademia,Puskas Akademia,Hungary,Nemzeti Bajnokság I,Felcsút,Pancho Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,96,Puskas Akademia,1,Ferenc Puskás Football Academy,association football club in Hungary,https://www.wikidata.org/wiki/Q1241654,Ferenc Puskás Football Academy,association football club in Hungary,association football club,Q15910573,47.464,18.5868,https://en.wikipedia.org/wiki/Pusk%C3%A1s_Akad%C3%A9mia_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q15910573,47.464,18.5868,,,,,,
c_pyramids_fc_7ade8ddc,Q18207291,Pyramids FC,Pyramids FC,Egypt,Egyptian Premier League,Cairo Governorate,30 June Stadium,,,,,FALSE,Merged aliases/source variants: Pyramids FC; Pyramids. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,5,100,Pyramids FC,1,Pyramids FC,"association football club in New Cairo, Egypt",https://www.wikidata.org/wiki/Q18207291,Pyramids FC,"association football club in New Cairo, Egypt",association football club,Q4634507,30.0199,31.3737,https://en.wikipedia.org/wiki/Pyramids_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q4634507,30.0199,31.3737,,,,,,
c_qatar_sc_fd8bd006,Q1051203,Qatar SC,Qatar SC,Qatar,Qatar Stars League,Doha,Qatar SC Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Qatar SC,1,Qatar SC,"sports club based in Doha, Qatar",https://www.wikidata.org/wiki/Q1051203,Qatar SC,"sports club based in Doha, Qatar",association football club,Q1151332,25.317155,51.512366,https://en.wikipedia.org/wiki/Qatar_SC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1151332,25.317155,51.512366,,,,,,
c_racing_genk_584dd89f,Q216032,Racing Genk,Racing Genk,Belgium,Belgian Pro League,Genk,Cegeka Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Racing Genk,1,K.R.C. Genk,association football club in Belgium,https://www.wikidata.org/wiki/Q216032,K.R.C. Genk,association football club in Belgium,association football club,Q925654,51.005,5.533333,https://en.wikipedia.org/wiki/KRC_Genk,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q925654,51.005,5.533333,,,,,,
c_racing_santander_99beb36e,Q12236,Racing Santander,Racing Santander,Spain,La Liga,Santander,Campos de Sport de El Sardinero,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Racing Santander,1,Racing de Santander,Spanish football club,https://www.wikidata.org/wiki/Q12236,Racing de Santander,Spanish football club,association football club,Q195391,43.476389,-3.793333,https://en.wikipedia.org/wiki/Racing_de_Santander,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q195391,43.476389,-3.793333,,,,,,
